"Record ID","Catalogue Number","Taxon Concept GUID","Scientific Name - original","Vernacular name - original","Scientific Name","Taxon Rank","Vernacular name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Subspecies","Data Resource ID","Data Resource Name","Institution ID","Institution","Collection ID","Collection","Licence","Institution Code","Collection Code","Locality","Latitude - original","Longitude - original","Geodetic datum - original","Latitude","Longitude","Coordinate Precision","Coordinate Uncertainty in Metres","Country - parsed","State - parsed","Local Government Areas 2011","IMCRA 4 Regions","IBRA 7 Regions","Minimum elevation in meters","Maximum elevation in meters","Minimum depth in meters","Maximum depth in meters","Individual count","Collector","Year","Month","Day","Event Date - parsed","Verbatim event date","Basis Of Record - original","Basis Of Record","Occurrence status","Sex","Preparations","Outlier for layer","Taxonomic Quality","Location Quality"
"5e30341b-ba5f-414b-b240-09f74d329195","SDMPI0183668","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.432257206","150.791390892","GDA94","-34.432257205","150.791390892","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"5df16d0d-ee42-4652-a44b-664805f4f2d9","scler5.dat-N102-6-2270-4","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr8212","Conservation Atlas Surveys","","","","","CC-BY 3.0 (Au)","UQ","ConsAtlas","","-34.1333333","151.0333333","WGS84","-34.1333333","151.0333333","","6000.0","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","","","","","","","1966","","","1966-01-01","","HumanObservation","HumanObservation","present","","","","true","true"
"5d3c7893-a609-4314-820c-2411390781e9","SDMPI0183692","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.440462446","150.807336134","GDA94","-34.440462445","150.807336134","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"5ab4f9e8-679c-4a7c-bff8-fee05f63aad3","SDMPI0108159","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.221544493","150.983263502","GDA94","-34.221544492","150.983263502","","1000.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP05090502","","","","2003-01-01","","HumanObservation","HumanObservation","present","","","","true","true"
"585509c9-d393-488c-8a99-20dbfaa4e7c0","SDMPI0183648","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.378126489","150.8059166","GDA94","-34.3781265","150.8059166","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"58413bd5-91ed-443e-a368-51c8f54db2f7","SJJSI0150600","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.1597","150.9692","GDA94","-34.1597","150.9692","","1000.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","OJBL96071700","","","","2008-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"54b6dd97-f018-4132-8650-398b6a2321e2","SDMPI0476374","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.197533136","150.948399389","GDA94","-34.197533135","150.948399389","","30.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07051001","","","","2009-01-05","","HumanObservation","HumanObservation","present","","","","true","true"
"52b80ca4-d51b-4b60-918b-74fc32645238","SDMPI0183639","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.394258308","150.839439585","GDA94","-34.394258307","150.839439585","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"52848d05-b66f-4c34-8f27-876babd8c745","SDMPI0183704","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.373365132","150.842491144","GDA94","-34.373365131","150.842491144","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"4fec17fd-c1f0-4546-96c3-e31ee92dc678","SDMPI0183675","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.397131112","150.818443922","GDA94","-34.397131111","150.818443922","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"4e1aacfc-c821-4789-8901-46d0de423c3f","SDMPI0183708","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.383634453","150.833168222","GDA94","-34.383634452","150.833168222","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"4db8dae2-7c50-4386-9d9a-6df103ba1285","SDMPI0183665","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.424234795","150.802026036","GDA94","-34.424234794","150.802026036","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"4be0d926-911e-4287-bc00-e1fadd058224","SDMPI0182821","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.39478842","150.848152237","GDA94","-34.39478842","150.84815224","","1000.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"4775b2a6-e294-4a84-8f34-3362973fa33a","NSW335959","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.331758579","150.917832249","GDA94","-34.331758578","150.917832249","","10000.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","NSWOBS-15228","","","","1770-04-01","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"466d7576-32d8-4f62-b74e-7f2a5188b66b","SDMPI0183707","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.377729313","150.831703354","GDA94","-34.377729312","150.831703354","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"40974495-1722-40a9-b3fe-070c686ce517","SDMPI0183679","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.388452359","150.837440663","GDA94","-34.388452358","150.837440663","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"40158abb-d4a5-4aa0-a95a-091bebf7f8d7","SPJGI2323186","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.654206093","150.696629127","GDA94","-34.654206092","150.696629127","","100.0","Australia","New South Wales","Kiama (A)","","Sydney Basin","605.0","605.0","","","","UNKN","1999","","","1999-01-01","","HumanObservation","HumanObservation","present","","","","true","true"
"3fb8052d-f213-481f-a56b-3777cbcf9906","SDMPI0150391","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.219306768","150.978237164","GDA94","-34.219306767","150.978237164","","1000.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP05080503","2004","","","2004-03-01","","HumanObservation","HumanObservation","present","","","","true","true"
"3cc27d88-ec5c-47bb-8203-d2c74af1a06e","SDMPI0183670","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.44016491","150.806466393","GDA94","-34.44016491","150.80646639","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"3cb26c42-1948-4bef-a3fd-053961418f23","SDMPI0183663","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.401300714","150.81008233","GDA94","-34.40130071","150.81008233","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"3c3134e6-3daf-4fdc-a9f4-95c72203d72b","SDMPI0183690","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.401376508","150.841789466","GDA94","-34.401376507","150.841789466","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"3949fac6-3c24-4532-9e7a-455fef68fb3d","SPJGI3325677","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.251958705","150.888870925","GDA94","-34.251958704","150.888870925","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","0.0","0.0","","","","UNKN","1994","","","1994-01-01","","HumanObservation","HumanObservation","present","","","","true","true"
"3737e017-f007-4a8c-8e0b-f7dba3c81890","SDMPI0183666","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.427038625","150.799447364","GDA94","-34.427038624","150.799447364","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"311f79f9-2cc7-40c0-9975-9b9dd2f1e888","SDMPI0183695","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.386346585","150.841331582","GDA94","-34.386346584","150.841331582","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"2f1a2e17-cade-4c92-886c-eabedd9af9e2","SDMPI0183651","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.377706983","150.798531504","GDA94","-34.377706982","150.798531504","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"2d601395-6c09-4caf-88b3-312b2b4c374c","SDMPI0183709","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.393011634","150.790795543","GDA94","-34.393011633","150.790795543","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"2c389230-e641-4c04-bfe5-ccb115f81aa0","SDMPI0390858","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.010241749","151.053467161","GDA94","-34.010241748","151.053467161","","20000.0","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","","","","","","STAG-035","2007","","","2007-06-25","","HumanObservation","HumanObservation","present","","","","true","true"
"2bb500b0-a0c4-431a-bc94-dcd8408ef476","SDMPI0391792","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.110946878","150.991549513","GDA94","-34.110946877","150.991549513","","6000.0","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","","","","","","STAG-035","","","","2007-08-15","","HumanObservation","HumanObservation","present","","","","true","true"
"2b6cf125-9ed3-426f-9028-d6d6d8723812","SDMPI0183684","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.393605894","150.846000768","GDA94","-34.393605893","150.846000768","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"2a591eed-bc3e-4a7e-968b-a4d4c33a80f7","scler5.dat-N102-4-2207-8","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr8212","Conservation Atlas Surveys","","","","","CC-BY 3.0 (Au)","UQ","ConsAtlas","","-34.1333333","151.0333333","WGS84","-34.1333333","151.0333333","","6000.0","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","","","","","","","1966","","","1966-01-01","","HumanObservation","HumanObservation","present","","","","true","true"
"291b1ceb-8483-42ef-918f-d249b04304c6","SDMPI0475717","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.20014995","150.953861971","GDA94","-34.20014995","150.95386197","","30.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07051001","","","","2009-01-05","","HumanObservation","HumanObservation","present","","","","true","true"
"264a2ea3-c6be-4d34-9cd2-ee157969c20c","SPJGI3324326","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.251503519","150.914941562","GDA94","-34.251503518","150.914941562","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","0.0","0.0","","","","UNKN","1994","","","1994-01-01","","HumanObservation","HumanObservation","present","","","","true","true"
"264a133a-7ab5-4e94-9508-dd8a540c9ee4","SJJSI0046023","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.040286768","151.023988122","GDA94","-34.040286767","151.023988122","","200.0","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","","","","","","ODMP05090502","","","","2008-01-01","","HumanObservation","HumanObservation","present","","","","true","true"
"25fae070-94ff-47b5-ac35-5700366559ff","SDMPI0476162","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.193218861","150.935872078","GDA94","-34.19321886","150.935872078","","30.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07051001","","","","2009-01-05","","HumanObservation","HumanObservation","present","","","","true","true"
"18de7e90-3c25-44dd-8ccb-ef98c82cfb3f","SDMPI0183661","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.401934031","150.80524541","GDA94","-34.40193403","150.80524541","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"150ac47f-7b1c-42e9-85f3-c93c81b86de1","WOLL 5090","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi L.A.S. Johnson","","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr376","MEL AVH data","in47","University of Wollongong","co72","The Janet Cosh Herbarium","CC-BY 3.0 (Au)","WOLL","WOLL","Barren Grounds","-34.6671007914","150.7114562595","WGS84","-34.6671007914","150.7114562595","","","Australia","New South Wales","Kiama (A)","","Sydney Basin","","","","","","Scarborough, R.","","","","","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"14f5baae-66ae-49c1-b7ef-130b82bdf28d","SPJGI3213111","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.136467414","150.955377366","GDA94","-34.136467413","150.955377366","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","UNKN","","","","1970-01-01","","HumanObservation","HumanObservation","present","","","","true","true"
"14360d74-5c5c-4292-ac40-a0faade194c3","SDMPI0183699","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.372331295","150.8460769","GDA94","-34.3723313","150.8460769","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
"0dec2c78-31d7-4b87-93be-c10dca2a4571","SDMPI0183673","http://id.biodiversity.org.au/node/apni/2917450","Eucalyptus sieberi","Silvertop Ash","Eucalyptus sieberi","species","coast ash","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Eucalyptus sieberi","","dr368","OEH Atlas of NSW Wildlife","","","","","CC-BY 4.0 (Int)","NSW Office of Environment and Heritage","BioNet Atlas of NSW Wildlife","locality withheld","-34.441481054","150.800347737","GDA94","-34.441481053","150.800347737","","100.0","Australia","New South Wales","Wollongong (C)","","Sydney Basin","","","","","","ODMP07042600","","","","2005-07-01","","HumanObservation","HumanObservation","present","","","","true","true"
